siteNodeId,type,isConnectedStructured,quoteRelationId,siteNodeName,relationType,assSimpleSN,assStaticSNRList,assSimpleSNName,createTime,assStaticSNNameList,id,disableSNList,siteId,updateTime,name,labelList,assStaticSNList,structureList,treeId,treeName
637dde4778d2a708fc7ba545@64b5edf8980c963216b59760,自建,,,界,00,,,,,,64b5edf8980c963216b59768,,637dde4778d2a708fc7ba545,,生物分类虚拟树,,,"[{'id': '64b5f1a2f465823089de31ba', 'name': '生物分类总表结构', 'type': '数据', 'detailedType': '自建', 'queryType': 'dataCreate', 'isCreated': True, 'siteNodes': None, 'siteNodeIds': ['637dde4778d2a708fc7ba545@64b5edf8980c963216b59760', '637dde4778d2a708fc7ba545@64b5edf8980c963216b59761', '637dde4778d2a708fc7ba545@64b5edf8980c963216b59762', '637dde4778d2a708fc7ba545@64b5edf8980c963216b59763', '637dde4778d2a708fc7ba545@64b5edf8980c963216b59764', '637dde4778d2a708fc7ba545@64b5edf8980c963216b59765', '637dde4778d2a708fc7ba545@64b5edf8980c963216b59766'], 'mainSiteNodeIds': ['64b5edf8980c963216b59767~637dde4778d2a708fc7ba545@64b5edf8980c963216b59760', '64b5edf8980c963216b59767~637dde4778d2a708fc7ba545@64b5edf8980c963216b59761', '64b5edf8980c963216b59767~637dde4778d2a708fc7ba545@64b5edf8980c963216b59762', '64b5edf8980c963216b59767~637dde4778d2a708fc7ba545@64b5edf8980c963216b59763', '64b5edf8980c963216b59767~637dde4778d2a708fc7ba545@64b5edf8980c963216b59764', '64b5edf8980c963216b59767~637dde4778d2a708fc7ba545@64b5edf8980c963216b59765', '64b5edf8980c963216b59767~637dde4778d2a708fc7ba545@64b5edf8980c963216b59766'], 'relationIds': ['64b5edf8980c963216b5976d', '64b5edf8980c963216b5976e', '64b5edf8980c963216b5976a', '64b5edf8980c963216b5976b', '64b5edf8980c963216b5976c', '64b5edf8980c963216b59768', '64b5edf8980c963216b59769'], 'staticRelationIds': None, 'structuralInfo': [{'id': '64b5edf8980c963216b59767~637dde4778d2a708fc7ba545@64b5edf8980c963216b59760', 'siteNodeId': '637dde4778d2a708fc7ba545@64b5edf8980c963216b59760', 'nodeId': '64b5edf8980c963216b59760', 'nodeName': '界', 'title': '界', 'pid': '', 'type': '自建', 'lastSiteNodeId': None, 'children': [{'id': '64b5edf8980c963216b59767~637dde4778d2a708fc7ba545@64b5edf8980c963216b59761', 'siteNodeId': '637dde4778d2a708fc7ba545@64b5edf8980c963216b59761', 'nodeId': '64b5edf8980c963216b59761', 'nodeName': '门', 'title': '门', 'pid': '64b5edf8980c963216b59767~637dde4778d2a708fc7ba545@64b5edf8980c963216b59760', 'type': '自建', 'lastSiteNodeId': None, 'children': [{'id': '64b5edf8980c963216b59767~637dde4778d2a708fc7ba545@64b5edf8980c963216b59762', 'siteNodeId': '637dde4778d2a708fc7ba545@64b5edf8980c963216b59762', 'nodeId': '64b5edf8980c963216b59762', 'nodeName': '纲', 'title': '纲', 'pid': '64b5edf8980c963216b59767~637dde4778d2a708fc7ba545@64b5edf8980c963216b59761', 'type': '自建', 'lastSiteNodeId': None, 'children': [{'id': '64b5edf8980c963216b59767~637dde4778d2a708fc7ba545@64b5edf8980c963216b59763', 'siteNodeId': '637dde4778d2a708fc7ba545@64b5edf8980c963216b59763', 'nodeId': '64b5edf8980c963216b59763', 'nodeName': '目', 'title': '目', 'pid': '64b5edf8980c963216b59767~637dde4778d2a708fc7ba545@64b5edf8980c963216b59762', 'type': '自建', 'lastSiteNodeId': None, 'children': [{'id': '64b5edf8980c963216b59767~637dde4778d2a708fc7ba545@64b5edf8980c963216b59764', 'siteNodeId': '637dde4778d2a708fc7ba545@64b5edf8980c963216b59764', 'nodeId': '64b5edf8980c963216b59764', 'nodeName': '科', 'title': '科', 'pid': '64b5edf8980c963216b59767~637dde4778d2a708fc7ba545@64b5edf8980c963216b59763', 'type': '自建', 'lastSiteNodeId': None, 'children': [{'id': '64b5edf8980c963216b59767~637dde4778d2a708fc7ba545@64b5edf8980c963216b59765', 'siteNodeId': '637dde4778d2a708fc7ba545@64b5edf8980c963216b59765', 'nodeId': '64b5edf8980c963216b59765', 'nodeName': '属', 'title': '属', 'pid': '64b5edf8980c963216b59767~637dde4778d2a708fc7ba545@64b5edf8980c963216b59764', 'type': '自建', 'lastSiteNodeId': None, 'children': [{'id': '64b5edf8980c963216b59767~637dde4778d2a708fc7ba545@64b5edf8980c963216b59766', 'siteNodeId': '637dde4778d2a708fc7ba545@64b5edf8980c963216b59766', 'nodeId': '64b5edf8980c963216b59766', 'nodeName': '种', 'title': '种', 'pid': '64b5edf8980c963216b59767~637dde4778d2a708fc7ba545@64b5edf8980c963216b59765', 'type': '自建', 'lastSiteNodeId': None, 'children': [], 'snType': 0, 'dataIndex': None, 'snRelation': {'id': '64b5edf8980c963216b5976e', 'name': '生物分类虚拟树', 'relationType': '00', 'labelList': None, 'assSimpleSN': '637dde4778d2a708fc7ba545@64b5edf8980c963216b59765', 'assSimpleSNName': '属', 'assStaticSNList': None, 'assStaticSNNameList': None, 'assStaticSNRList': None, 'siteNodeId': '637dde4778d2a708fc7ba545@64b5edf8980c963216b59766', 'siteNodeName': '种', 'disableSNList': None, 'type': '自建', 'siteId': '637dde4778d2a708fc7ba545', 'quoteRelationId': None, 'createTime': None, 'updateTime': None, 'treeId': ['64b5edf8980c963216b59767'], 'treeName': None, 'isConnectedStructured': None, 'structureList': None}}], 'snType': 0, 'dataIndex': None, 'snRelation': {'id': '64b5edf8980c963216b5976d', 'name': '生物分类虚拟树', 'relationType': '00', 'labelList': None, 'assSimpleSN': '637dde4778d2a708fc7ba545@64b5edf8980c963216b59764', 'assSimpleSNName': '科', 'assStaticSNList': None, 'assStaticSNNameList': None, 'assStaticSNRList': None, 'siteNodeId': '637dde4778d2a708fc7ba545@64b5edf8980c963216b59765', 'siteNodeName': '属', 'disableSNList': None, 'type': '自建', 'siteId': '637dde4778d2a708fc7ba545', 'quoteRelationId': None, 'createTime': None, 'updateTime': None, 'treeId': ['64b5edf8980c963216b59767'], 'treeName': None, 'isConnectedStructured': None, 'structureList': None}}], 'snType': 0, 'dataIndex': None, 'snRelation': {'id': '64b5edf8980c963216b5976c', 'name': '生物分类虚拟树', 'relationType': '00', 'labelList': None, 'assSimpleSN': '637dde4778d2a708fc7ba545@64b5edf8980c963216b59763', 'assSimpleSNName': '目', 'assStaticSNList': None, 'assStaticSNNameList': None, 'assStaticSNRList': None, 'siteNodeId': '637dde4778d2a708fc7ba545@64b5edf8980c963216b59764', 'siteNodeName': '科', 'disableSNList': None, 'type': '自建', 'siteId': '637dde4778d2a708fc7ba545', 'quoteRelationId': None, 'createTime': None, 'updateTime': None, 'treeId': ['64b5edf8980c963216b59767'], 'treeName': None, 'isConnectedStructured': None, 'structureList': None}}], 'snType': 0, 'dataIndex': None, 'snRelation': {'id': '64b5edf8980c963216b5976b', 'name': '生物分类虚拟树', 'relationType': '00', 'labelList': None, 'assSimpleSN': '637dde4778d2a708fc7ba545@64b5edf8980c963216b59762', 'assSimpleSNName': '纲', 'assStaticSNList': None, 'assStaticSNNameList': None, 'assStaticSNRList': None, 'siteNodeId': '637dde4778d2a708fc7ba545@64b5edf8980c963216b59763', 'siteNodeName': '目', 'disableSNList': None, 'type': '自建', 'siteId': '637dde4778d2a708fc7ba545', 'quoteRelationId': None, 'createTime': None, 'updateTime': None, 'treeId': ['64b5edf8980c963216b59767'], 'treeName': None, 'isConnectedStructured': None, 'structureList': None}}], 'snType': 0, 'dataIndex': None, 'snRelation': {'id': '64b5edf8980c963216b5976a', 'name': '生物分类虚拟树', 'relationType': '00', 'labelList': None, 'assSimpleSN': '637dde4778d2a708fc7ba545@64b5edf8980c963216b59761', 'assSimpleSNName': '门', 'assStaticSNList': None, 'assStaticSNNameList': None, 'assStaticSNRList': None, 'siteNodeId': '637dde4778d2a708fc7ba545@64b5edf8980c963216b59762', 'siteNodeName': '纲', 'disableSNList': None, 'type': '自建', 'siteId': '637dde4778d2a708fc7ba545', 'quoteRelationId': None, 'createTime': None, 'updateTime': None, 'treeId': ['64b5edf8980c963216b59767'], 'treeName': None, 'isConnectedStructured': None, 'structureList': None}}], 'snType': 0, 'dataIndex': None, 'snRelation': {'id': '64b5edf8980c963216b59769', 'name': '生物分类虚拟树', 'relationType': '00', 'labelList': None, 'assSimpleSN': '637dde4778d2a708fc7ba545@64b5edf8980c963216b59760', 'assSimpleSNName': '界', 'assStaticSNList': None, 'assStaticSNNameList': None, 'assStaticSNRList': None, 'siteNodeId': '637dde4778d2a708fc7ba545@64b5edf8980c963216b59761', 'siteNodeName': '门', 'disableSNList': None, 'type': '自建', 'siteId': '637dde4778d2a708fc7ba545', 'quoteRelationId': None, 'createTime': None, 'updateTime': None, 'treeId': ['64b5edf8980c963216b59767'], 'treeName': None, 'isConnectedStructured': None, 'structureList': None}}], 'snType': 0, 'dataIndex': None, 'snRelation': {'id': '64b5edf8980c963216b59768', 'name': '生物分类虚拟树', 'relationType': '00', 'labelList': None, 'assSimpleSN': None, 'assSimpleSNName': None, 'assStaticSNList': None, 'assStaticSNNameList': None, 'assStaticSNRList': None, 'siteNodeId': '637dde4778d2a708fc7ba545@64b5edf8980c963216b59760', 'siteNodeName': '界', 'disableSNList': None, 'type': '自建', 'siteId': '637dde4778d2a708fc7ba545', 'quoteRelationId': None, 'createTime': None, 'updateTime': None, 'treeId': ['64b5edf8980c963216b59767'], 'treeName': None, 'isConnectedStructured': None, 'structureList': None}}], 'referencedStructureId': None, 'columns': [{'title': '界', 'dataIndex': '64b5edf8980c963216b59768_637dde4778d2a708fc7ba545@64b5edf8980c963216b59760', 'type': 'select', 'dataType': '字符', 'attribute': '普通要素', 'bodySiteNodeId': '637dde4778d2a708fc7ba545@64b5edf8980c963216b59760', 'relationId': '64b5edf8980c963216b59768', 'relationType': '00', 'labelCollectionId': None, 'labelId': None, 'filterValueMax': '', 'filterValueMin': '', 'enumerate': '', 'isDraggable': True, 'icon': '', 'formItemFlag': True, 'options': {}, 'children': [], 'value': None, 'remark': None, 'pdataIndex': ''}, {'title': '门', 'dataIndex': '64b5edf8980c963216b59769_637dde4778d2a708fc7ba545@64b5edf8980c963216b59761', 'type': 'select', 'dataType': '字符', 'attribute': '普通要素', 'bodySiteNodeId': '637dde4778d2a708fc7ba545@64b5edf8980c963216b59761', 'relationId': '64b5edf8980c963216b59769', 'relationType': '00', 'labelCollectionId': None, 'labelId': None, 'filterValueMax': '', 'filterValueMin': '', 'enumerate': '', 'isDraggable': True, 'icon': '', 'formItemFlag': True, 'options': {}, 'children': [], 'value': None, 'remark': None, 'pdataIndex': '64b5edf8980c963216b59768_637dde4778d2a708fc7ba545@64b5edf8980c963216b59760'}, {'title': '纲', 'dataIndex': '64b5edf8980c963216b5976a_637dde4778d2a708fc7ba545@64b5edf8980c963216b59762', 'type': 'select', 'dataType': '字符', 'attribute': '普通要素', 'bodySiteNodeId': '637dde4778d2a708fc7ba545@64b5edf8980c963216b59762', 'relationId': '64b5edf8980c963216b5976a', 'relationType': '00', 'labelCollectionId': None, 'labelId': None, 'filterValueMax': '', 'filterValueMin': '', 'enumerate': '', 'isDraggable': True, 'icon': '', 'formItemFlag': True, 'options': {}, 'children': [], 'value': None, 'remark': None, 'pdataIndex': '64b5edf8980c963216b59769_637dde4778d2a708fc7ba545@64b5edf8980c963216b59761'}, {'title': '目', 'dataIndex': '64b5edf8980c963216b5976b_637dde4778d2a708fc7ba545@64b5edf8980c963216b59763', 'type': 'select', 'dataType': '字符', 'attribute': '普通要素', 'bodySiteNodeId': '637dde4778d2a708fc7ba545@64b5edf8980c963216b59763', 'relationId': '64b5edf8980c963216b5976b', 'relationType': '00', 'labelCollectionId': None, 'labelId': None, 'filterValueMax': '', 'filterValueMin': '', 'enumerate': '', 'isDraggable': True, 'icon': '', 'formItemFlag': True, 'options': {}, 'children': [], 'value': None, 'remark': None, 'pdataIndex': '64b5edf8980c963216b5976a_637dde4778d2a708fc7ba545@64b5edf8980c963216b59762'}, {'title': '科', 'dataIndex': '64b5edf8980c963216b5976c_637dde4778d2a708fc7ba545@64b5edf8980c963216b59764', 'type': 'select', 'dataType': '字符', 'attribute': '普通要素', 'bodySiteNodeId': '637dde4778d2a708fc7ba545@64b5edf8980c963216b59764', 'relationId': '64b5edf8980c963216b5976c', 'relationType': '00', 'labelCollectionId': None, 'labelId': None, 'filterValueMax': '', 'filterValueMin': '', 'enumerate': '', 'isDraggable': True, 'icon': '', 'formItemFlag': True, 'options': {}, 'children': [], 'value': None, 'remark': None, 'pdataIndex': '64b5edf8980c963216b5976b_637dde4778d2a708fc7ba545@64b5edf8980c963216b59763'}, {'title': '属', 'dataIndex': '64b5edf8980c963216b5976d_637dde4778d2a708fc7ba545@64b5edf8980c963216b59765', 'type': 'select', 'dataType': '字符', 'attribute': '普通要素', 'bodySiteNodeId': '637dde4778d2a708fc7ba545@64b5edf8980c963216b59765', 'relationId': '64b5edf8980c963216b5976d', 'relationType': '00', 'labelCollectionId': None, 'labelId': None, 'filterValueMax': '', 'filterValueMin': '', 'enumerate': '', 'isDraggable': True, 'icon': '', 'formItemFlag': True, 'options': {}, 'children': [], 'value': None, 'remark': None, 'pdataIndex': '64b5edf8980c963216b5976c_637dde4778d2a708fc7ba545@64b5edf8980c963216b59764'}, {'title': '种', 'dataIndex': '64b5edf8980c963216b5976e_637dde4778d2a708fc7ba545@64b5edf8980c963216b59766', 'type': 'select', 'dataType': '字符', 'attribute': '普通要素', 'bodySiteNodeId': '637dde4778d2a708fc7ba545@64b5edf8980c963216b59766', 'relationId': '64b5edf8980c963216b5976e', 'relationType': '00', 'labelCollectionId': None, 'labelId': None, 'filterValueMax': '', 'filterValueMin': '', 'enumerate': '', 'isDraggable': True, 'icon': '', 'formItemFlag': True, 'options': {}, 'children': [], 'value': None, 'remark': None, 'pdataIndex': '64b5edf8980c963216b5976d_637dde4778d2a708fc7ba545@64b5edf8980c963216b59765'}], 'basicSiteNodes': [{'title': '界', 'dataIndex': '64b5edf8980c963216b59768_637dde4778d2a708fc7ba545@64b5edf8980c963216b59760', 'type': 'select', 'dataType': '字符', 'attribute': '普通要素', 'bodySiteNodeId': '637dde4778d2a708fc7ba545@64b5edf8980c963216b59760', 'relationId': '64b5edf8980c963216b59768', 'relationType': '00', 'labelCollectionId': None, 'labelId': None, 'filterValueMax': '', 'filterValueMin': '', 'enumerate': '', 'isDraggable': True, 'icon': '', 'formItemFlag': True, 'options': {}, 'children': [], 'value': None, 'remark': None, 'pdataIndex': ''}, {'title': '门', 'dataIndex': '64b5edf8980c963216b59769_637dde4778d2a708fc7ba545@64b5edf8980c963216b59761', 'type': 'select', 'dataType': '字符', 'attribute': '普通要素', 'bodySiteNodeId': '637dde4778d2a708fc7ba545@64b5edf8980c963216b59761', 'relationId': '64b5edf8980c963216b59769', 'relationType': '00', 'labelCollectionId': None, 'labelId': None, 'filterValueMax': '', 'filterValueMin': '', 'enumerate': '', 'isDraggable': True, 'icon': '', 'formItemFlag': True, 'options': {}, 'children': [], 'value': None, 'remark': None, 'pdataIndex': '64b5edf8980c963216b59768_637dde4778d2a708fc7ba545@64b5edf8980c963216b59760'}, {'title': '纲', 'dataIndex': '64b5edf8980c963216b5976a_637dde4778d2a708fc7ba545@64b5edf8980c963216b59762', 'type': 'select', 'dataType': '字符', 'attribute': '普通要素', 'bodySiteNodeId': '637dde4778d2a708fc7ba545@64b5edf8980c963216b59762', 'relationId': '64b5edf8980c963216b5976a', 'relationType': '00', 'labelCollectionId': None, 'labelId': None, 'filterValueMax': '', 'filterValueMin': '', 'enumerate': '', 'isDraggable': True, 'icon': '', 'formItemFlag': True, 'options': {}, 'children': [], 'value': None, 'remark': None, 'pdataIndex': '64b5edf8980c963216b59769_637dde4778d2a708fc7ba545@64b5edf8980c963216b59761'}, {'title': '目', 'dataIndex': '64b5edf8980c963216b5976b_637dde4778d2a708fc7ba545@64b5edf8980c963216b59763', 'type': 'select', 'dataType': '字符', 'attribute': '普通要素', 'bodySiteNodeId': '637dde4778d2a708fc7ba545@64b5edf8980c963216b59763', 'relationId': '64b5edf8980c963216b5976b', 'relationType': '00', 'labelCollectionId': None, 'labelId': None, 'filterValueMax': '', 'filterValueMin': '', 'enumerate': '', 'isDraggable': True, 'icon': '', 'formItemFlag': True, 'options': {}, 'children': [], 'value': None, 'remark': None, 'pdataIndex': '64b5edf8980c963216b5976a_637dde4778d2a708fc7ba545@64b5edf8980c963216b59762'}, {'title': '科', 'dataIndex': '64b5edf8980c963216b5976c_637dde4778d2a708fc7ba545@64b5edf8980c963216b59764', 'type': 'select', 'dataType': '字符', 'attribute': '普通要素', 'bodySiteNodeId': '637dde4778d2a708fc7ba545@64b5edf8980c963216b59764', 'relationId': '64b5edf8980c963216b5976c', 'relationType': '00', 'labelCollectionId': None, 'labelId': None, 'filterValueMax': '', 'filterValueMin': '', 'enumerate': '', 'isDraggable': True, 'icon': '', 'formItemFlag': True, 'options': {}, 'children': [], 'value': None, 'remark': None, 'pdataIndex': '64b5edf8980c963216b5976b_637dde4778d2a708fc7ba545@64b5edf8980c963216b59763'}, {'title': '属', 'dataIndex': '64b5edf8980c963216b5976d_637dde4778d2a708fc7ba545@64b5edf8980c963216b59765', 'type': 'select', 'dataType': '字符', 'attribute': '普通要素', 'bodySiteNodeId': '637dde4778d2a708fc7ba545@64b5edf8980c963216b59765', 'relationId': '64b5edf8980c963216b5976d', 'relationType': '00', 'labelCollectionId': None, 'labelId': None, 'filterValueMax': '', 'filterValueMin': '', 'enumerate': '', 'isDraggable': True, 'icon': '', 'formItemFlag': True, 'options': {}, 'children': [], 'value': None, 'remark': None, 'pdataIndex': '64b5edf8980c963216b5976c_637dde4778d2a708fc7ba545@64b5edf8980c963216b59764'}, {'title': '种', 'dataIndex': '64b5edf8980c963216b5976e_637dde4778d2a708fc7ba545@64b5edf8980c963216b59766', 'type': 'select', 'dataType': '字符', 'attribute': '普通要素', 'bodySiteNodeId': '637dde4778d2a708fc7ba545@64b5edf8980c963216b59766', 'relationId': '64b5edf8980c963216b5976e', 'relationType': '00', 'labelCollectionId': None, 'labelId': None, 'filterValueMax': '', 'filterValueMin': '', 'enumerate': '', 'isDraggable': True, 'icon': '', 'formItemFlag': True, 'options': {}, 'children': [], 'value': None, 'remark': None, 'pdataIndex': '64b5edf8980c963216b5976d_637dde4778d2a708fc7ba545@64b5edf8980c963216b59765'}], 'siteId': '637dde4778d2a708fc7ba545', 'treeId': '64b5edf8980c963216b59767', 'algorithmId': None, 'remark': None, 'createBy': '6371facc0c4e657602bd8955', 'updateBy': None, 'createTime': '2023-07-18 09:57:54', 'updateTime': None, 'dataSyncFlag': False}]",['64b5edf8980c963216b59767'],
