structureList,siteId,isCreatedSite,lastSiteNodeId,instanceType,nodeName,bodySiteNodeId,type,virtualTreeList,labelCollections,snType,attribute,siteNodeId,id
,631a98871e155c0c36c30322,False,,,顶分类,,自建,,,0,BODY,631a98871e155c0c36c30322@6461e881ff504e3ba58c5278,631a98871e155c0c36c30322@6461e881ff504e3ba58c5278
,631a98871e155c0c36c30322,False,,,类别,,自建,,,0,BODY,631a98871e155c0c36c30322@6461e881ff504e3ba58c5279,631a98871e155c0c36c30322@6461e881ff504e3ba58c5279
,631a98871e155c0c36c30322,False,,,站点本体7-28,,自建,,[],0,BODY,631a98871e155c0c36c30322@64c375dd1cce3d54abc0ee85,631a98871e155c0c36c30322@64c375dd1cce3d54abc0ee85
,631a98871e155c0c36c30322,False,,,站点本体,,自建,,[],0,BODY,631a98871e155c0c36c30322@64c37e3f1cce3d54abc0f2d9,631a98871e155c0c36c30322@64c37e3f1cce3d54abc0f2d9
,631a98871e155c0c36c30322,False,,,站点本体803,,自建,,[],0,BODY,631a98871e155c0c36c30322@64cb8fefc217bf1c68ca3693,631a98871e155c0c36c30322@64cb8fefc217bf1c68ca3693
,631a98871e155c0c36c30322,False,,,一级组织架构本体,,自建,,"[{'id': '64d43c87bff6e50add337427', 'name': '组织机构通用基本标签组', 'labelIds': ['64d43c47bff6e50add337410', '64d43c47bff6e50add337411', '64d43c47bff6e50add337412', '64d43c47bff6e50add337414', '64d43c47bff6e50add337413', '64d43c47bff6e50add337415', '64d43c47bff6e50add337417', '64d43c47bff6e50add337416', '64d43c47bff6e50add337418'], 'type': '常规标签组', 'remark': '', 'classificationIds': ['@b62131fd-cb4a-43fc-a649-4b0443de1a35'], 'organizationId': '631a98871e155c0c36c30322', 'children': [{'id': '64d43c47bff6e50add337410', 'name': '名称', 'dataType': '字符', 'type': 'input', 'remark': '', 'rule': None, 'enumerate': None, 'icon': None, 'classificationIds': ['@b62131fd-cb4a-43fc-a649-4b0443de1a35'], 'organizationId': '631a98871e155c0c36c30322', 'createBy': '64c373bf3d0d8c4ea43d529b', 'updateBy': None, 'createTime': '2023-08-10 09:24:23', 'updateTime': None, 'associationClassification': None, 'formItemFlag': True, 'options': {}, 'labelIdPath': '64d43c87bff6e50add337427/64d43c47bff6e50add337410', 'value': '', 'pid': None, 'labelCollectionId': '64d43c87bff6e50add337427', 'dataIndex': '64d43c87bff6e50add337427/64d43c47bff6e50add337410'}, {'id': '64d43c47bff6e50add337411', 'name': '统一社会信用代码', 'dataType': '字符', 'type': 'input', 'remark': '', 'rule': None, 'enumerate': None, 'icon': None, 'classificationIds': ['@b62131fd-cb4a-43fc-a649-4b0443de1a35'], 'organizationId': '631a98871e155c0c36c30322', 'createBy': '64c373bf3d0d8c4ea43d529b', 'updateBy': None, 'createTime': '2023-08-10 09:24:23', 'updateTime': None, 'associationClassification': None, 'formItemFlag': True, 'options': {}, 'labelIdPath': '64d43c87bff6e50add337427/64d43c47bff6e50add337411', 'value': '', 'pid': None, 'labelCollectionId': '64d43c87bff6e50add337427', 'dataIndex': '64d43c87bff6e50add337427/64d43c47bff6e50add337411'}, {'id': '64d43c47bff6e50add337412', 'name': '地址', 'dataType': '字符', 'type': 'input', 'remark': '', 'rule': None, 'enumerate': None, 'icon': None, 'classificationIds': ['@b62131fd-cb4a-43fc-a649-4b0443de1a35'], 'organizationId': '631a98871e155c0c36c30322', 'createBy': '64c373bf3d0d8c4ea43d529b', 'updateBy': None, 'createTime': '2023-08-10 09:24:23', 'updateTime': None, 'associationClassification': None, 'formItemFlag': True, 'options': {}, 'labelIdPath': '64d43c87bff6e50add337427/64d43c47bff6e50add337412', 'value': '', 'pid': None, 'labelCollectionId': '64d43c87bff6e50add337427', 'dataIndex': '64d43c87bff6e50add337427/64d43c47bff6e50add337412'}, {'id': '64d43c47bff6e50add337414', 'name': '注册资本', 'dataType': '字符', 'type': 'input', 'remark': '', 'rule': None, 'enumerate': None, 'icon': None, 'classificationIds': ['@b62131fd-cb4a-43fc-a649-4b0443de1a35'], 'organizationId': '631a98871e155c0c36c30322', 'createBy': '64c373bf3d0d8c4ea43d529b', 'updateBy': None, 'createTime': '2023-08-10 09:24:23', 'updateTime': None, 'associationClassification': None, 'formItemFlag': True, 'options': {}, 'labelIdPath': '64d43c87bff6e50add337427/64d43c47bff6e50add337414', 'value': '', 'pid': None, 'labelCollectionId': '64d43c87bff6e50add337427', 'dataIndex': '64d43c87bff6e50add337427/64d43c47bff6e50add337414'}, {'id': '64d43c47bff6e50add337413', 'name': '成立时间', 'dataType': '字符', 'type': 'input', 'remark': '', 'rule': None, 'enumerate': None, 'icon': None, 'classificationIds': ['@b62131fd-cb4a-43fc-a649-4b0443de1a35'], 'organizationId': '631a98871e155c0c36c30322', 'createBy': '64c373bf3d0d8c4ea43d529b', 'updateBy': None, 'createTime': '2023-08-10 09:24:23', 'updateTime': None, 'associationClassification': None, 'formItemFlag': True, 'options': {}, 'labelIdPath': '64d43c87bff6e50add337427/64d43c47bff6e50add337413', 'value': '', 'pid': None, 'labelCollectionId': '64d43c87bff6e50add337427', 'dataIndex': '64d43c87bff6e50add337427/64d43c47bff6e50add337413'}, {'id': '64d43c47bff6e50add337415', 'name': '电话', 'dataType': '字符', 'type': 'input', 'remark': '', 'rule': None, 'enumerate': None, 'icon': None, 'classificationIds': ['@b62131fd-cb4a-43fc-a649-4b0443de1a35'], 'organizationId': '631a98871e155c0c36c30322', 'createBy': '64c373bf3d0d8c4ea43d529b', 'updateBy': None, 'createTime': '2023-08-10 09:24:23', 'updateTime': None, 'associationClassification': None, 'formItemFlag': True, 'options': {}, 'labelIdPath': '64d43c87bff6e50add337427/64d43c47bff6e50add337415', 'value': '', 'pid': None, 'labelCollectionId': '64d43c87bff6e50add337427', 'dataIndex': '64d43c87bff6e50add337427/64d43c47bff6e50add337415'}, {'id': '64d43c47bff6e50add337417', 'name': '官网', 'dataType': '字符', 'type': 'input', 'remark': '', 'rule': None, 'enumerate': None, 'icon': None, 'classificationIds': ['@b62131fd-cb4a-43fc-a649-4b0443de1a35'], 'organizationId': '631a98871e155c0c36c30322', 'createBy': '64c373bf3d0d8c4ea43d529b', 'updateBy': None, 'createTime': '2023-08-10 09:24:23', 'updateTime': None, 'associationClassification': None, 'formItemFlag': True, 'options': {}, 'labelIdPath': '64d43c87bff6e50add337427/64d43c47bff6e50add337417', 'value': '', 'pid': None, 'labelCollectionId': '64d43c87bff6e50add337427', 'dataIndex': '64d43c87bff6e50add337427/64d43c47bff6e50add337417'}, {'id': '64d43c47bff6e50add337416', 'name': '关键词', 'dataType': '字符', 'type': 'input', 'remark': '', 'rule': None, 'enumerate': None, 'icon': None, 'classificationIds': ['@b62131fd-cb4a-43fc-a649-4b0443de1a35'], 'organizationId': '631a98871e155c0c36c30322', 'createBy': '64c373bf3d0d8c4ea43d529b', 'updateBy': None, 'createTime': '2023-08-10 09:24:23', 'updateTime': None, 'associationClassification': None, 'formItemFlag': True, 'options': {}, 'labelIdPath': '64d43c87bff6e50add337427/64d43c47bff6e50add337416', 'value': '', 'pid': None, 'labelCollectionId': '64d43c87bff6e50add337427', 'dataIndex': '64d43c87bff6e50add337427/64d43c47bff6e50add337416'}, {'id': '64d43c47bff6e50add337418', 'name': '描述', 'dataType': '字符', 'type': 'input', 'remark': '', 'rule': None, 'enumerate': None, 'icon': None, 'classificationIds': ['@b62131fd-cb4a-43fc-a649-4b0443de1a35'], 'organizationId': '631a98871e155c0c36c30322', 'createBy': '64c373bf3d0d8c4ea43d529b', 'updateBy': None, 'createTime': '2023-08-10 09:24:23', 'updateTime': None, 'associationClassification': None, 'formItemFlag': True, 'options': {}, 'labelIdPath': '64d43c87bff6e50add337427/64d43c47bff6e50add337418', 'value': '', 'pid': None, 'labelCollectionId': '64d43c87bff6e50add337427', 'dataIndex': '64d43c87bff6e50add337427/64d43c47bff6e50add337418'}], 'createBy': '64c373bf3d0d8c4ea43d529b', 'updateBy': None, 'createTime': '2023-08-10 09:25:27', 'updateTime': None}]",0,BODY,631a98871e155c0c36c30322@64cca264268790786bbdc66b,631a98871e155c0c36c30322@64cca264268790786bbdc66b
,631a98871e155c0c36c30322,False,,,业务站点本体,,自建,,[],0,BODY,631a98871e155c0c36c30322@64cca454268790786bbdc704,631a98871e155c0c36c30322@64cca454268790786bbdc704
,631a98871e155c0c36c30322,False,,,分类,,自建,,[],0,BODY,631a98871e155c0c36c30322@64d1eec938267541f4363c2a,631a98871e155c0c36c30322@64d1eec938267541f4363c2a
