isConnectedLabel,p6Object,formData,status,isWBSRootNode,updateBy,isCreatedSite,childInsNum,labelCollections,virtualTreeType,nodeId,associatedNumber,treeId,children,type,quote,date,tableStructureId,snRelation,updateTime,parentInsNum,id,remark,isRoot,state,tempPid,siteNodeId,nodePIds,relationId,instanceChildren,nodePId,order,isConnectedNode,isConnected,siteId,instanceType,treeName,bodySiteNodeId,attribute,connectNode,snType,lastSiteNodeId,siteNodeIds,childIns,nodeName
True,,,,False,64c373be3d0d8c4ea43d51dd,False,,,,,0,,,,True,,64e3185154031c54dba73469,,2023-09-11 09:54:55,,64e309dff53c3715653685cb@64fe736fcbd7cb379a837e01~T,,False,ON,,64e309dff53c3715653685cb@64fe736fcbd7cb379a837e01~T,,64fe736fcbd7cb379a837e01,,,0,False,False,64e309dff53c3715653685cb,1,,64e309dff53c3715653685cb@64e317a8f53c37156536899a,INSTANCE,,3,,,,ABC属种
True,,,,False,6371fa3f0c4e657602bd8936,False,,,,,0,,,,True,,64e3185154031c54dba73469,,2023-10-11 14:48:31,,64e309dff53c3715653685cb@6526453f1a5afe520d5984c2~S,,False,ON,,64e309dff53c3715653685cb@6526453f1a5afe520d5984c2~S,,6526453f1a5afe520d5984c2,,,0,False,False,64e309dff53c3715653685cb,8,,64e309dff53c3715653685cb@64e317a8f53c37156536899a,INSTANCE,,3,,,,生物分类表GDDB202310117845
True,,,,False,6371fa3f0c4e657602bd8936,False,,,,,0,,,,True,,64e3185154031c54dba73469,,2023-10-11 14:48:32,,64e309dff53c3715653685cb@652645401a5afe520d5984c3~S,,False,ON,,64e309dff53c3715653685cb@652645401a5afe520d5984c3~S,,652645401a5afe520d5984c3,,,0,False,False,64e309dff53c3715653685cb,8,,64e309dff53c3715653685cb@64e317a8f53c37156536899a,INSTANCE,,3,,,,ABC属-种GDDB202310113007
True,,,,False,6371fa3f0c4e657602bd8936,False,,,,,0,,,,True,,64e3185154031c54dba73469,,2023-10-11 14:48:32,,64e309dff53c3715653685cb@652645401a5afe520d5984c4~S,,False,ON,,64e309dff53c3715653685cb@652645401a5afe520d5984c4~S,,652645401a5afe520d5984c4,,,0,False,False,64e309dff53c3715653685cb,8,,64e309dff53c3715653685cb@64e317a8f53c37156536899a,INSTANCE,,3,,,,项目信息GDDB202310113485
True,,,,False,6371fa3f0c4e657602bd8936,False,,,,,0,,,,True,,64e3185154031c54dba73469,,2023-10-11 14:48:32,,64e309dff53c3715653685cb@652645401a5afe520d5984c5~D,,False,ON,,64e309dff53c3715653685cb@652645401a5afe520d5984c5~D,,652645401a5afe520d5984c5,,,0,False,False,64e309dff53c3715653685cb,6,,64e309dff53c3715653685cb@64e317a8f53c37156536899a,INSTANCE,,3,,,,资料包2023-10-11 14:47:54
True,,,,False,6371fa3f0c4e657602bd8936,False,,,,,0,,,,True,,64e3185154031c54dba73469,,2023-10-11 14:49:57,,64e309dff53c3715653685cb@652645951a5afe520d5984d0~S,,False,ON,,64e309dff53c3715653685cb@652645951a5afe520d5984d0~S,,652645951a5afe520d5984d0,,,0,False,False,64e309dff53c3715653685cb,8,,64e309dff53c3715653685cb@64e317a8f53c37156536899a,INSTANCE,,3,,,,生物分类表GDDB202310119476
True,,,,False,6371fa3f0c4e657602bd8936,False,,,,,0,,,,True,,64e3185154031c54dba73469,,2023-10-11 14:49:57,,64e309dff53c3715653685cb@652645951a5afe520d5984d1~S,,False,ON,,64e309dff53c3715653685cb@652645951a5afe520d5984d1~S,,652645951a5afe520d5984d1,,,0,False,False,64e309dff53c3715653685cb,8,,64e309dff53c3715653685cb@64e317a8f53c37156536899a,INSTANCE,,3,,,,ABC属-种GDDB202310111460
True,,,,False,6371fa3f0c4e657602bd8936,False,,,,,0,,,,True,,64e3185154031c54dba73469,,2023-10-11 14:49:58,,64e309dff53c3715653685cb@652645961a5afe520d5984d2~S,,False,ON,,64e309dff53c3715653685cb@652645961a5afe520d5984d2~S,,652645961a5afe520d5984d2,,,0,False,False,64e309dff53c3715653685cb,8,,64e309dff53c3715653685cb@64e317a8f53c37156536899a,INSTANCE,,3,,,,项目信息GDDB202310117084
True,,,,False,6371fa3f0c4e657602bd8936,False,,,,,0,,,,True,,64e3185154031c54dba73469,,2023-10-11 14:49:58,,64e309dff53c3715653685cb@652645961a5afe520d5984d3~D,,False,ON,,64e309dff53c3715653685cb@652645961a5afe520d5984d3~D,,652645961a5afe520d5984d3,,,0,False,False,64e309dff53c3715653685cb,6,,64e309dff53c3715653685cb@64e317a8f53c37156536899a,INSTANCE,,3,,,,2023-10-11 14:49:49
